"";"id1";"id2";"tradeno";"bid1";"bid2";"payoff1";"payoff2"
"2325";2;6;2325;"defect";"defect";2;2
"2326";5;3;2326;"cooperate";"cooperate";4;4
"2327";1;2;2327;"defect";"cooperate";5;0
"2328";6;4;2328;"defect";"defect";2;2
"2329";2;3;2329;"cooperate";"defect";0;5
"2330";1;4;2330;"cooperate";"cooperate";4;4
"2331";5;6;2331;"cooperate";"defect";0;5
"2332";3;5;2332;"cooperate";"cooperate";4;4
"2333";2;6;2333;"defect";"defect";2;2
"2334";4;1;2334;"cooperate";"cooperate";4;4
"2335";2;3;2335;"cooperate";"defect";0;5
"2336";1;5;2336;"defect";"cooperate";5;0
"2337";6;4;2337;"defect";"defect";2;2
"2338";3;2;2338;"cooperate";"cooperate";4;4
"2339";1;6;2339;"defect";"defect";2;2
"2340";5;4;2340;"cooperate";"cooperate";4;4
"2341";1;4;2341;"cooperate";"defect";0;5
"2342";2;5;2342;"cooperate";"cooperate";4;4
"2343";3;6;2343;"defect";"defect";2;2
"2344";2;4;2344;"cooperate";"cooperate";4;4
"2345";3;5;2345;"cooperate";"cooperate";4;4
"2346";6;1;2346;"defect";"defect";2;2
"2347";5;4;2347;"cooperate";"defect";0;5
"2348";2;6;2348;"defect";"defect";2;2
"2349";1;3;2349;"cooperate";"defect";0;5
"2350";5;1;2350;"cooperate";"cooperate";4;4
"2351";3;4;2351;"cooperate";"defect";0;5
"2352";6;2;2352;"defect";"defect";2;2
"2353";2;3;2353;"cooperate";"defect";0;5
"2354";4;5;2354;"cooperate";"cooperate";4;4
"2355";1;6;2355;"defect";"defect";2;2
"2356";4;2;2356;"cooperate";"cooperate";4;4
"2357";6;1;2357;"defect";"defect";2;2
"2358";3;5;2358;"cooperate";"cooperate";4;4
"2359";6;4;2359;"defect";"cooperate";5;0
"2360";5;3;2360;"cooperate";"cooperate";4;4
"2361";1;2;2361;"defect";"defect";2;2
"2362";6;3;2362;"defect";"defect";2;2
"2363";4;5;2363;"defect";"cooperate";5;0
"2364";1;2;2364;"defect";"defect";2;2
"2365";2;3;2365;"cooperate";"defect";0;5
"2366";4;1;2366;"defect";"defect";2;2
"2367";5;6;2367;"cooperate";"defect";0;5
"2368";4;2;2368;"defect";"defect";2;2
"2369";6;5;2369;"defect";"cooperate";5;0
"2370";3;1;2370;"defect";"cooperate";5;0
"2371";1;6;2371;"defect";"defect";2;2
"2372";2;4;2372;"defect";"cooperate";5;0
"2373";3;5;2373;"defect";"cooperate";5;0
"2374";2;1;2374;"defect";"defect";2;2
"2375";3;6;2375;"defect";"defect";2;2
"2376";5;4;2376;"cooperate";"defect";0;5
"2377";6;1;2377;"defect";"defect";2;2
"2378";4;5;2378;"cooperate";"cooperate";4;4
"2379";3;2;2379;"defect";"defect";2;2
"2380";6;1;2380;"defect";"defect";2;2
"2381";3;5;2381;"defect";"cooperate";5;0
"2382";4;2;2382;"cooperate";"cooperate";4;4
"2383";4;1;2383;"cooperate";"cooperate";4;4
"2384";6;2;2384;"defect";"defect";2;2
"2385";5;3;2385;"cooperate";"defect";0;5
"2386";4;6;2386;"defect";"defect";2;2
"2387";3;2;2387;"defect";"cooperate";5;0
"2388";1;5;2388;"cooperate";"cooperate";4;4
"2389";5;4;2389;"cooperate";"defect";0;5
"2390";2;3;2390;"defect";"defect";2;2
"2391";6;1;2391;"defect";"defect";2;2
"2392";6;5;2392;"defect";"cooperate";5;0
"2393";3;4;2393;"defect";"cooperate";5;0
"2394";2;1;2394;"cooperate";"defect";0;5
"2395";1;6;2395;"defect";"defect";2;2
"2396";3;5;2396;"defect";"cooperate";5;0
"2397";2;4;2397;"defect";"cooperate";5;0
"2398";4;6;2398;"cooperate";"defect";0;5
"2399";1;2;2399;"defect";"defect";2;2
"2400";5;3;2400;"cooperate";"defect";0;5
"2401";4;1;2401;"defect";"cooperate";5;0
"2402";5;3;2402;"cooperate";"cooperate";4;4
"2403";6;2;2403;"defect";"defect";2;2
"2404";5;2;2404;"cooperate";"cooperate";4;4
"2405";4;3;2405;"cooperate";"defect";0;5
"2406";1;6;2406;"defect";"defect";2;2
"2407";2;3;2407;"cooperate";"cooperate";4;4
"2408";4;1;2408;"cooperate";"cooperate";4;4
"2409";5;6;2409;"cooperate";"defect";0;5
"2410";2;4;2410;"cooperate";"defect";0;5
"2411";1;3;2411;"cooperate";"defect";0;5
"2412";5;6;2412;"cooperate";"defect";0;5
"2413";2;6;2413;"defect";"defect";2;2
"2414";1;5;2414;"cooperate";"cooperate";4;4
"2415";3;4;2415;"cooperate";"cooperate";4;4
"2416";3;4;2416;"cooperate";"defect";0;5
"2417";2;5;2417;"defect";"cooperate";5;0
"2418";6;1;2418;"defect";"defect";2;2
"2419";3;6;2419;"defect";"defect";2;2
"2420";5;4;2420;"cooperate";"cooperate";4;4
"2421";1;2;2421;"defect";"cooperate";5;0
"2422";3;1;2422;"defect";"defect";2;2
"2423";4;6;2423;"defect";"defect";2;2
"2424";2;5;2424;"cooperate";"cooperate";4;4
"2425";1;2;2425;"cooperate";"cooperate";4;4
"2426";5;3;2426;"cooperate";"cooperate";4;4
"2427";4;6;2427;"cooperate";"defect";0;5
"2428";4;3;2428;"defect";"cooperate";5;0
"2429";6;5;2429;"defect";"cooperate";5;0
"2430";1;2;2430;"cooperate";"cooperate";4;4
"2431";1;2;2431;"cooperate";"cooperate";4;4
"2432";6;3;2432;"defect";"defect";2;2
"2433";5;4;2433;"cooperate";"cooperate";4;4
"2434";1;5;2434;"cooperate";"cooperate";4;4
"2435";2;4;2435;"cooperate";"defect";0;5
"2436";6;3;2436;"defect";"defect";2;2
"2437";6;2;2437;"defect";"defect";2;2
"2438";5;3;2438;"cooperate";"cooperate";4;4
"2439";1;4;2439;"cooperate";"defect";0;5
"2440";3;5;2440;"cooperate";"cooperate";4;4
"2441";1;6;2441;"defect";"defect";2;2
"2442";2;4;2442;"cooperate";"defect";0;5
"2443";1;2;2443;"cooperate";"defect";0;5
"2444";5;6;2444;"cooperate";"defect";0;5
"2445";3;4;2445;"cooperate";"cooperate";4;4
"2446";5;3;2446;"cooperate";"cooperate";4;4
"2447";2;1;2447;"cooperate";"defect";0;5
"2448";6;4;2448;"defect";"cooperate";5;0
"2449";4;1;2449;"defect";"cooperate";5;0
"2450";3;6;2450;"defect";"defect";2;2
"2451";2;5;2451;"cooperate";"cooperate";4;4
"2452";3;2;2452;"cooperate";"defect";0;5
"2453";5;6;2453;"cooperate";"defect";0;5
"2454";1;4;2454;"defect";"defect";2;2
"2455";3;5;2455;"cooperate";"cooperate";4;4
"2456";4;1;2456;"defect";"cooperate";5;0
"2457";2;6;2457;"defect";"defect";2;2
"2458";3;1;2458;"defect";"cooperate";5;0
"2459";5;2;2459;"cooperate";"defect";0;5
"2460";6;4;2460;"defect";"defect";2;2
"2461";5;6;2461;"cooperate";"defect";0;5
"2462";2;1;2462;"defect";"defect";2;2
"2463";3;4;2463;"cooperate";"defect";0;5
"2464";1;6;2464;"defect";"defect";2;2
"2465";5;2;2465;"cooperate";"cooperate";4;4
"2466";4;3;2466;"cooperate";"cooperate";4;4
"2467";1;6;2467;"defect";"defect";2;2
"2468";4;2;2468;"cooperate";"cooperate";4;4
"2469";3;5;2469;"cooperate";"cooperate";4;4
"2470";5;3;2470;"cooperate";"cooperate";4;4
"2471";2;4;2471;"cooperate";"cooperate";4;4
"2472";1;6;2472;"defect";"defect";2;2
"2473";1;3;2473;"cooperate";"defect";0;5
"2474";4;5;2474;"cooperate";"cooperate";4;4
"2475";6;2;2475;"defect";"defect";2;2
"2476";2;5;2476;"cooperate";"cooperate";4;4
"2477";3;6;2477;"defect";"defect";2;2
"2478";1;4;2478;"cooperate";"defect";0;5
"2479";4;6;2479;"cooperate";"defect";0;5
"2480";3;2;2480;"cooperate";"defect";0;5
"2481";1;5;2481;"cooperate";"cooperate";4;4
"2482";1;3;2482;"cooperate";"cooperate";4;4
"2483";6;2;2483;"defect";"defect";2;2
"2484";5;4;2484;"cooperate";"cooperate";4;4
"2485";4;5;2485;"defect";"cooperate";5;0
"2486";6;2;2486;"defect";"defect";2;2
"2487";3;1;2487;"cooperate";"defect";0;5
"2488";3;1;2488;"cooperate";"cooperate";4;4
"2489";4;2;2489;"cooperate";"defect";0;5
"2490";6;5;2490;"defect";"cooperate";5;0
"2491";3;6;2491;"defect";"defect";2;2
"2492";4;2;2492;"cooperate";"cooperate";4;4
"2493";5;1;2493;"cooperate";"cooperate";4;4
"2494";1;6;2494;"defect";"defect";2;2
"2495";4;5;2495;"defect";"cooperate";5;0
"2496";3;2;2496;"cooperate";"defect";0;5
"2497";2;1;2497;"defect";"cooperate";5;0
"2498";4;3;2498;"cooperate";"defect";0;5
"2499";5;6;2499;"cooperate";"defect";0;5
"2500";6;3;2500;"defect";"defect";2;2
"2501";5;4;2501;"cooperate";"cooperate";4;4
"2502";1;2;2502;"defect";"defect";2;2
"2503";4;6;2503;"defect";"defect";2;2
"2504";5;3;2504;"cooperate";"cooperate";4;4
"2505";1;2;2505;"cooperate";"defect";0;5
"2506";6;5;2506;"defect";"cooperate";5;0
"2507";1;2;2507;"cooperate";"cooperate";4;4
"2508";4;3;2508;"defect";"defect";2;2
"2509";5;1;2509;"cooperate";"cooperate";4;4
"2510";3;4;2510;"defect";"defect";2;2
"2511";2;6;2511;"defect";"defect";2;2
"2512";6;3;2512;"defect";"defect";2;2
"2513";4;5;2513;"defect";"cooperate";5;0
"2514";1;2;2514;"defect";"cooperate";5;0
"2515";2;3;2515;"defect";"defect";2;2
"2516";5;1;2516;"cooperate";"cooperate";4;4
"2517";6;4;2517;"defect";"cooperate";5;0
"2518";5;4;2518;"cooperate";"cooperate";4;4
"2519";1;6;2519;"defect";"defect";2;2
"2520";2;3;2520;"defect";"defect";2;2
"2521";5;4;2521;"cooperate";"cooperate";4;4
"2522";6;1;2522;"defect";"defect";2;2
"2523";3;2;2523;"defect";"defect";2;2
"2524";1;6;2524;"defect";"defect";2;2
"2525";4;5;2525;"defect";"cooperate";5;0
"2526";2;3;2526;"defect";"defect";2;2
"2527";1;4;2527;"defect";"cooperate";5;0
"2528";6;3;2528;"defect";"defect";2;2
"2529";2;5;2529;"cooperate";"cooperate";4;4
"2530";4;3;2530;"defect";"cooperate";5;0
"2531";5;1;2531;"cooperate";"cooperate";4;4
"2532";2;6;2532;"defect";"defect";2;2
"2533";2;6;2533;"defect";"defect";2;2
"2534";4;1;2534;"defect";"defect";2;2
"2535";5;3;2535;"cooperate";"cooperate";4;4
"2536";6;4;2536;"defect";"defect";2;2
"2537";1;5;2537;"cooperate";"cooperate";4;4
"2538";2;3;2538;"defect";"defect";2;2
"2539";2;4;2539;"defect";"defect";2;2
"2540";1;3;2540;"defect";"cooperate";5;0
"2541";5;6;2541;"cooperate";"defect";0;5
"2542";6;2;2542;"defect";"defect";2;2
"2543";4;1;2543;"defect";"defect";2;2
"2544";3;5;2544;"cooperate";"cooperate";4;4
"2545";6;2;2545;"defect";"defect";2;2
"2546";3;5;2546;"defect";"cooperate";5;0
"2547";1;4;2547;"defect";"cooperate";5;0
"2548";4;3;2548;"cooperate";"defect";0;5
"2549";1;2;2549;"defect";"defect";2;2
"2550";6;5;2550;"defect";"cooperate";5;0
"2551";5;3;2551;"cooperate";"defect";0;5
"2552";2;6;2552;"defect";"defect";2;2
"2553";4;1;2553;"defect";"cooperate";5;0
"2554";2;5;2554;"cooperate";"cooperate";4;4
"2555";4;3;2555;"defect";"defect";2;2
"2556";1;6;2556;"defect";"defect";2;2
"2557";2;5;2557;"defect";"cooperate";5;0
"2558";1;4;2558;"defect";"cooperate";5;0
"2559";6;3;2559;"defect";"defect";2;2
"2560";6;3;2560;"defect";"defect";2;2
"2561";1;5;2561;"defect";"cooperate";5;0
"2562";2;4;2562;"defect";"defect";2;2
"2563";5;1;2563;"cooperate";"defect";0;5
"2564";6;4;2564;"defect";"defect";2;2
"2565";2;3;2565;"cooperate";"defect";0;5
"2566";4;6;2566;"cooperate";"defect";0;5
"2567";1;2;2567;"cooperate";"cooperate";4;4
"2568";5;3;2568;"cooperate";"cooperate";4;4
"2569";3;5;2569;"cooperate";"cooperate";4;4
"2570";1;2;2570;"defect";"cooperate";5;0
"2571";6;4;2571;"defect";"defect";2;2
"2572";3;5;2572;"cooperate";"cooperate";4;4
"2573";2;4;2573;"defect";"cooperate";5;0
"2574";6;1;2574;"defect";"defect";2;2
"2575";1;3;2575;"cooperate";"cooperate";4;4
"2576";5;4;2576;"cooperate";"cooperate";4;4
"2577";6;2;2577;"defect";"defect";2;2
"2578";2;5;2578;"cooperate";"cooperate";4;4
"2579";3;1;2579;"cooperate";"cooperate";4;4
"2580";4;6;2580;"cooperate";"defect";0;5
"2581";2;1;2581;"cooperate";"cooperate";4;4
"2582";5;3;2582;"cooperate";"cooperate";4;4
"2583";4;6;2583;"cooperate";"defect";0;5
"2584";2;3;2584;"cooperate";"cooperate";4;4
"2585";4;6;2585;"defect";"defect";2;2
"2586";5;1;2586;"cooperate";"cooperate";4;4
"2587";4;2;2587;"cooperate";"defect";0;5
"2588";1;6;2588;"defect";"defect";2;2
"2589";3;5;2589;"cooperate";"cooperate";4;4
"2590";1;5;2590;"cooperate";"cooperate";4;4
"2591";2;3;2591;"cooperate";"cooperate";4;4
"2592";4;6;2592;"defect";"defect";2;2
"2593";2;6;2593;"defect";"defect";2;2
"2594";4;3;2594;"defect";"defect";2;2
"2595";5;1;2595;"cooperate";"cooperate";4;4
"2596";4;1;2596;"cooperate";"defect";0;5
"2597";5;6;2597;"cooperate";"defect";0;5
"2598";2;3;2598;"cooperate";"defect";0;5
"2599";5;6;2599;"cooperate";"defect";0;5
"2600";4;1;2600;"defect";"cooperate";5;0
"2601";3;2;2601;"cooperate";"cooperate";4;4
"2602";3;4;2602;"defect";"cooperate";5;0
"2603";2;1;2603;"cooperate";"defect";0;5
"2604";6;5;2604;"defect";"cooperate";5;0
"2605";2;5;2605;"defect";"cooperate";5;0
"2606";1;6;2606;"defect";"defect";2;2
"2607";4;3;2607;"defect";"cooperate";5;0
"2608";4;2;2608;"defect";"defect";2;2
"2609";1;6;2609;"defect";"defect";2;2
"2610";3;5;2610;"defect";"cooperate";5;0
"2611";4;2;2611;"cooperate";"defect";0;5
"2612";5;1;2612;"cooperate";"defect";0;5
"2613";3;6;2613;"defect";"defect";2;2
"2614";2;1;2614;"defect";"cooperate";5;0
"2615";6;3;2615;"defect";"defect";2;2
"2616";5;4;2616;"cooperate";"defect";0;5
"2617";6;5;2617;"defect";"cooperate";5;0
"2618";4;1;2618;"cooperate";"defect";0;5
"2619";3;2;2619;"defect";"defect";2;2
"2620";3;5;2620;"defect";"cooperate";5;0
"2621";2;1;2621;"defect";"cooperate";5;0
"2622";4;6;2622;"cooperate";"defect";0;5
"2623";4;2;2623;"cooperate";"cooperate";4;4
"2624";6;1;2624;"defect";"defect";2;2
"2625";3;5;2625;"defect";"cooperate";5;0
"2626";2;1;2626;"defect";"cooperate";5;0
"2627";4;5;2627;"cooperate";"cooperate";4;4
"2628";3;6;2628;"defect";"defect";2;2
"2629";3;1;2629;"defect";"defect";2;2
"2630";2;6;2630;"defect";"defect";2;2
"2631";4;5;2631;"cooperate";"cooperate";4;4
"2632";1;3;2632;"defect";"defect";2;2
"2633";4;2;2633;"defect";"cooperate";5;0
"2634";5;6;2634;"cooperate";"defect";0;5
"2635";4;2;2635;"defect";"defect";2;2
"2636";1;6;2636;"defect";"defect";2;2
"2637";3;5;2637;"cooperate";"cooperate";4;4
"2638";5;4;2638;"cooperate";"defect";0;5
"2639";1;6;2639;"defect";"defect";2;2
"2640";3;2;2640;"defect";"cooperate";5;0
"2641";1;5;2641;"cooperate";"cooperate";4;4
"2642";4;6;2642;"cooperate";"defect";0;5
"2643";2;3;2643;"defect";"defect";2;2
"2644";6;1;2644;"defect";"defect";2;2
"2645";4;2;2645;"cooperate";"cooperate";4;4
"2646";5;3;2646;"cooperate";"defect";0;5
"2647";1;5;2647;"cooperate";"cooperate";4;4
"2648";2;6;2648;"defect";"defect";2;2
"2649";4;3;2649;"cooperate";"cooperate";4;4
"2650";5;1;2650;"cooperate";"defect";0;5
"2651";4;3;2651;"defect";"cooperate";5;0
"2652";2;6;2652;"defect";"defect";2;2
"2653";6;4;2653;"defect";"cooperate";5;0
"2654";1;3;2654;"cooperate";"cooperate";4;4
"2655";2;5;2655;"cooperate";"cooperate";4;4
"2656";5;4;2656;"cooperate";"cooperate";4;4
"2657";3;1;2657;"cooperate";"cooperate";4;4
"2658";2;6;2658;"defect";"defect";2;2
"2659";2;1;2659;"cooperate";"defect";0;5
"2660";5;3;2660;"cooperate";"cooperate";4;4
"2661";4;6;2661;"defect";"defect";2;2
"2662";6;4;2662;"defect";"defect";2;2
"2663";5;1;2663;"cooperate";"cooperate";4;4
"2664";3;2;2664;"cooperate";"cooperate";4;4
"2665";2;3;2665;"cooperate";"defect";0;5
"2666";4;1;2666;"defect";"defect";2;2
"2667";5;6;2667;"cooperate";"defect";0;5
"2668";5;2;2668;"cooperate";"cooperate";4;4
"2669";1;6;2669;"defect";"defect";2;2
"2670";4;3;2670;"defect";"defect";2;2
"2671";2;3;2671;"cooperate";"defect";0;5
"2672";1;4;2672;"defect";"defect";2;2
"2673";5;6;2673;"cooperate";"defect";0;5
"2674";4;6;2674;"cooperate";"defect";0;5
"2675";1;2;2675;"cooperate";"defect";0;5
"2676";5;3;2676;"cooperate";"cooperate";4;4
"2677";1;2;2677;"defect";"cooperate";5;0
"2678";3;5;2678;"cooperate";"cooperate";4;4
"2679";4;6;2679;"cooperate";"defect";0;5
"2680";4;2;2680;"cooperate";"cooperate";4;4
"2681";1;6;2681;"defect";"defect";2;2
"2682";5;3;2682;"cooperate";"cooperate";4;4
"2683";6;3;2683;"defect";"defect";2;2
"2684";5;1;2684;"cooperate";"cooperate";4;4
"2685";2;4;2685;"cooperate";"defect";0;5
